Title,IMDB id,Year,Rating,Genre,Top_cast
Inaam Dus Hazaar,tt0361746,1987,6,"Action, Comedy, Romance","Sanjay DuttKamal Malhotra, Meenakshi SheshadriCBI Officer Kamal Malhotra…, Amrish PuriCaptain S.P Singh"
Gauri: The Unborn,tt0982875,2007,3.7,"Drama, Horror, Thriller","Mohan AzaadSameer 'Sam'(as Mohaan Azaad), Anupam KherSudeep's dad, Atul KulkarniSudeep 'Deepu'"
Saansein: The Last Breath,tt5933706,2016,3,"Horror, Romance","Sonarika BhadoriaShirin, Aamir DalviShubrat, Rajneesh DuggalAbhay"
Shin Seiki Evangelion,tt0112159,1995–1996,8.5,"Animation, Action, Drama","Megumi OgataShinji Ikari…21 eps • 1995–199621 episodes • 1995–1996, Megumi HayashibaraRei Ayanami…14 eps • 1995–199614 episodes • 1995–1996, Kotono MitsuishiMisato Katsuragi…19 eps • 1995–199619 episodes • 1995–1996"
Parineeta,tt0437407,2005,7.2,"Drama, Musical, Romance","Vidya BalanLalita, Saif Ali KhanShekhar Roy, Sanjay DuttGirish Sharma"
Meri Lalkaar,tt2637518,1990,4.5,Action,"Sadashiv Amrapurkar, Bharat Bhushan, Puneet Issar"
Fertility,tt0272651,2000,7.5,"Drama, Family","Shabana AzmiGhazala, Rajit KapoorKhurshid, Rajeshwari SachdevSalma"
Anth,tt0135140,1994,4.8,Action,"Suniel ShettyVijay Saxena(as Sunil Shetty), Somy AliPriya, Paresh RawalDhabla"
Sarhad Paar,tt0476861,2006,3.8,"Action, Drama","Mahima ChaudhrySimran, TabuPammi, Sanjay DuttMajor Ranjeet Singh"
Hello Darling,tt1191118,2010,2.8,"Comedy, Drama","Gul PanagMansi Joshi(as Gul Panaag), Celina JaitlyCandy D'Souza, Isha KoppikarSatwati Choudhary(as Eesha Koppikhar)"
Jai Santoshi Maa,tt0073191,1975,6.4,"Drama, Fantasy","Bharat BhushanSatyavati's dad, Ashish KumarBirajram…, Kanan KaushalSatyavati"
Naaraaz,tt0113933,1994,4.7,"Action, Crime, Drama","Pooja BhattSonia, Mithun ChakrabortyDeva Harihar, Atul AgnihotriAjay Pandit"
Doodh Ka Karz,tt0395519,1990,4.7,"Action, Drama, Fantasy","Jackie ShroffSuraj, Neelam KothariReshma(as Neelam), Prem ChopraSampath"
Bonded Labour,tt0088986,1985,7.8,Drama,"Manohar SinghMadho Pandey, Annu KapoorSanjeevan Ram, Sreela MajumdarSanjeevan Ram's Wife"
Nauker,tt0079614,1979,6.3,"Comedy, Drama","Sanjeev KumarAmar, Jaya BachchanGeeta(as Jaya Bhaduri), Yogeeta Bali"
Ayee Milan Ki Bela,tt0233147,1964,6.5,"Drama, Romance","Rajendra Kumar TuliShyam(as Rajinder Kumar), Saira BanuBarkha Choudhry, DharmendraRanjit(as Dharminder)"
Coffee Bloom,tt3666258,2015,5.7,Drama,"Arjun MathurDev Anand Cariappa, Sugandha GargAnika, Ishwari Bose-BhattacharyaShondha"
Kasauti,tt0071714,1974,5.5,"Drama, Romance","Hema MaliniSapna, Amitabh BachchanAmitabh Sharma (Amit), Pran SikandPyarelal(as Pran)"
Aanch,tt0389726,2003,5.5,Drama,"Nana PatekarMahadev Thakur, Paresh RawalJawahar Pandit, Suchindra BaliDiwakar"
Shreemaan Aashique,tt0227496,1993,4,"Comedy, Romance","Rishi KapoorDushant Kumar Mehra, Urmila MatondkarShakuntala (Shaku)(as Urmila), Bindu DesaiMenka(as Bindu)"
Humse Badhkar Kaun: The Entertainer,tt0286707,1998,3.4,"Action, Comedy","Suniel ShettyBhola(as Sunil Shetty)…, Saif Ali KhanSunny, Sonali BendreAnu"
Bal Bramhachari,tt0115616,1996,3.3,"Action, Drama","Puru RajkumarMahavir (Pawan) Singh(as Puru Raajkumar), Karisma KapoorAsha Rana, Deepak TijoriBalbir"
M.A.D: Mad About Dance,tt3814100,2014,5.1,"Drama, Music","Saahil PremAarav, Amy MagheraAashira(as Amrit Maghera), Salah BenlemqawanssaAJ"
Tohfa,tt0125556,1984,5.1,"Drama, Romance","JeetendraRamu, Jaya PradaJanki(as Jayapradha), SrideviLalita"
An Officer and a Gentleman,tt0084434,1982,7,"Drama, Romance","Richard GereZack Mayo, Debra WingerPaula Pokrifki, David KeithSid Worley"
Ek Tha Raja Ek Thi Rani,tt7937278,2015–2017,7.2,"Drama, History, Romance","Drashti DhamiGayatri413 eps • 2015–2017413 episodes • 2015–2017, Siddhant KarnickMaharaja Sir Sawai413 eps • 2015–2017413 episodes • 2015–2017, Eisha SinghNaina (2016-2017)…412 eps • 2015–2017412 episodes • 2015–2017"
Jurm,tt0156659,1990,5.9,"Action, Crime, Romance","Vinod KhannaInspector Shekhar Varma, Meenakshi SheshadriMeena S. Varma(as Meenakshi Seshadri), Sangeeta BijlaniGeeta Sarabhai"
Return of Jewel Thief,tt0117470,1996,4.2,"Crime, Thriller","Ashok KumarPrince Arjun, Dev AnandVinay Kumar, DharmendraPolice Commissioner Surya Dev Singh"
Professor Pyarelal,tt0158122,1981,6.6,"Action, Crime, Thriller","Zeenat AmanSonia B. Singh…, BrahmachariBanwari, R.S. ChopraPolitician"
Diwana,tt0062897,1967,6.4,"Drama, Romance","Raj KapoorPyare, Saira BanuKamini Gupta, Lalita PawarFatima Begum"
Abodh,tt0090581,1984,5.4,Drama,"Tapas PalShankar Singh, Madhuri DixitGauri, Sheela SharmaRatna"
Motu Patlu: King of Kings,tt6278732,2016,6.7,"Animation, Adventure, Comedy","Saurav ChakrabortyMotu…, Vinay PathakGuddu"
Ashanti,tt0078801,1979,5.4,"Action, Adventure, Drama","Michael CaineDr. David Linderby, Peter UstinovSuleiman, Kabir BediMalik"
Anita,tt0069718,1973,5.1,Drama,"Christina LindbergAnita, Stellan SkarsgårdErik, Danièle VlaminckModern"
Guru,tt0499375,2007,7.7,Drama,"Mithun ChakrabortyManikdas Gupta, Abhishek BachchanGurukant Desai, Aishwarya Rai BachchanSujata(as Aishwarya Rai)"
Bluff Master,tt8649454,2018,6.3,"Crime, Thriller","Satyadev KancharanaUttam Kumar, Nandita ShwethaAvani, Mahesh Achanta"
Prithvi,tt0130197,1997,4.7,"Action, Mystery, Thriller","Suniel ShettyPrithvi(as Sunil Shetty), Shilpa Shetty KundraNeha(as Shilpa Shetty), Suresh Oberoi"
Jo Hum Chahein,tt2112978,2011,5.3,"Drama, Romance","Sunny GillRohan Bhatia, Simran Kaur MundiNeha Kapoor(as Simran Mundi), Alyy KhanVikram Khurana"
Mirza Ghalib,tt0216000,1988– ,9.2,"Short, Biography, Drama","Naseeruddin ShahMirza Ghalib, Tanvi AzmiUmrao Begum, Neena GuptaNawaab Jaan"
Samadhi,tt6713862,2017,8.2,Documentary,"Akshay KumarSidhu, Deepika PadukoneSakhi…, Chia-Hui LiuHojo(as Gordon Liu)"
Arvind Desai Ki Ajeeb Dastaan,tt0077179,1978,7.2,Drama,"Dilip DhawanArvind Desai, Anjali PaigankarAlice D'Costa, Shreeram LagooDharmsi Desai"
Apna Desh,tt0175448,1972,6.2,"Action, Comedy, Drama","Rajesh KhannaAkash Chandra, Mumtaz AskariChanda(as Mumtaz)…, Om PrakashDharamdas"
Tumsa Nahin Dekha,tt0430702,2004,4.7,"Musical, Romance","Emraan HashmiDaksh Mital, Dia MirzaJiya(as Diya Mirza), Anupam KherJohn Uncle"
Bhoot Bungla,tt0271397,1965,6.4,"Comedy, Horror, Mystery","MehmoodMohan Kumar(as Mahmood), Tanuja SamarthRekha(as Tanuja), Nasir HussainShyamlal(as Nazir Husain)"
Man Pasand,tt0157965,1980,6.5,"Comedy, Drama","Dev AnandPratap, Tina AmbaniKamli(as Tina Munim), Girish KarnadKashinath"
Watan Ke Rakhwale,tt0094299,1987,5.6,"Action, Drama, Thriller","Sunil DuttJailor Suraj Prakash, DharmendraMahavir, Mithun ChakrabortyArun Prakash"
Qila,tt0286907,1998,4.8,"Drama, Family, Music","Dilip KumarJagannath Singh…, Mukul DevAmar A. Singh, RekhaYamini"
Saas Bahu Aur Sensex,tt1241334,2008,5.1,"Comedy, Drama","Kirron KherBinita Sen, Farooq ShaikhFeroz Sethna(as Farooque Shaikh), Ankur KhannaRitesh B. Jethmalani"
Dil Hai Betaab,tt0359157,1993,3.8,"Action, Drama, Romance","Vivek MushranRaja, Ajay DevgnAjay, Pratibha SinhaMeena"
Pyar Ka Mausam,tt0230670,1969,6.1,"Drama, Musical, Romance","Asha ParekhSeema, Shashi KapoorSunder…, Bharat BhushanGopal"
Aya Sawan Jhoom Ke,tt0229950,1969,6.3,"Drama, Romance","Asha ParekhAarti, DharmendraJaishankar 'Jai', Ravindra KapoorRajesh(as Ravinder Kapoor)"
The Gold Medal,tt0245922,1984,5.1,"Action, Thriller","DharmendraSpecial Appearance, JeetendraGopal, Rakhee GulzarDimple…"
Khap,tt1801521,2011,4.9,"Drama, Thriller","Rahul JaiswalVeer's Friend, Raj ArjunChander, Mohnish BehlMadhur Chaudhary"
Anmol,tt0106287,1993,5.1,"Drama, Family, Romance","Maya Alagh, Sudha ChopraAnmol's Step Mother, Anil Dhawan"
Sanam Teri Kasam,tt5255710,2016,7.6,"Drama, Musical, Romance","Harshvardhan RaneInder Parihar, Mawra HocaneSaraswati 'Saru' Parthasarthy, Vijay RaazMustakeen Bhai"
Yaar Gaddar,tt0111780,1994,3.7,"Action, Drama, Mystery","Saif Ali KhanJai Verma, SwetaShashi, Somy AliJai's girlfriend"
Dil Ne Phir Yaad Kiya,tt0273535,2001,3.4,"Drama, Musical, Romance","GovindaPrem, TabuRoshni Batra, Faraaz KhanSanjeev Verma"
Ankahee,tt0495022,2006,4.6,"Drama, Romance, Thriller","Aftab ShivdasaniDr. Shekhar Saxena, Ameesha PatelMrs. Nandita Saxena, Esha DeolKaavya Krishna(as Esha)"
Thanaweyat Al Naseem,tt30304889,2024,7.3,"Action, Drama","Maryam AbdulrhmanFawziah8 eps • 20248 episodes • 2024, Ohoud AlsamerReem8 eps • 20248 episodes • 2024, Noura YassinLyla8 eps • 20248 episodes • 2024"
Haath Ki Safai,tt0239448,1974,6.3,"Action, Drama","Randhir Kapoor'Raj Kumar' Raju Tardeo, Vinod Khanna'Shankar' Kumar, Simi GarewalRoma S. Kumar"
Aulad,tt0186838,1987,5.9,Drama,"JeetendraAnand, Jaya PradaYashoda(as Jayapradha), SrideviDevki"
Do Ladke Dono Kadke,tt0157545,1979,5.9,"Comedy, Crime","Navin NischolLekhraj Malhotra, Amol PalekarHari, Moushumi ChatterjeeRani"
U R My Jaan,tt1847736,2011,5.9,Romance,"MikaalAkash, Preeti SoniReena, Himani ShivpuriReena's Mom"
Love Shagun,tt5130348,2016,4.5,"Comedy, Romance","Anuj SachdevJ D(as Anuj Sachdeva), Nidhi SubbaiahTia, Manit JouraSandy"
Do Qaidi,tt0359169,1989,4.3,"Action, Thriller","Sanjay DuttManu, GovindaKanu, Farha NaazMeenu(as Farha)"
Jaal,tt31353206,2024– ,6.026003,Drama,"Priya RoyDisha3 eps • 20243 episodes • 2024, Dipali BhabarSanaya3 eps • 20243 episodes • 2024, Jonita D'Cruz2 eps • 20242 episodes • 2024"
Ravan Raaj: A True Story,tt0114236,1995,6.1,"Action, Crime, Thriller","Mithun ChakrabortyACP Arjun Verma, MadhooGeeta, Aditya PancholiDr. Amir Khurana"
Mr. X in Bombay,tt0357926,1964,6.3,"Romance, Sci-Fi, Thriller","Kishore KumarKavi Sudarshan, KumkumShobha Mathur(as Kum Kum), RandhirProfessor Mathur"
My Demon,tt29569035,2023– ,7.8,"Comedy, Drama, Fantasy","Kim Yoo-jungDo Do-hee16 eps • 2023–202416 episodes • 2023–2024, Song KangJeong Goo-won16 eps • 2023–202416 episodes • 2023–2024, Lee Sang-yiJoo Seok-hoon16 eps • 2023–202416 episodes • 2023–2024"
Khote Sikkay,tt0155805,1974,6.1,"Action, Crime, Drama","Feroz KhanHorseback rider, Rehana SultanRani 'Paro Ramdin', Danny DenzongpaDanny"
Gora Aur Kala,tt0357710,1972,5.4,"Action, Comedy, Drama","Rajendra Kumar TuliKaran Singh(as Rajendra Kumar)…, Hema MaliniRajkumari Anuradha Singh, RekhaPhoolwa"
Shaadi Ka Laddoo,tt0414503,2004,4.6,Comedy,"Sanjay SuriSom Dutta, Mandira BediTara, Aashish ChaudharyRavi Kapur"
Uttar Dakshin,tt0096355,1987,4.2,"Action, Drama","RajinikanthShankaran KK Verma(as Rajnikanth), Jackie ShroffRaja KK Verma, BharathiBharthi"
Space Station 76,tt2369317,2014,4.9,"Comedy, Drama, Sci-Fi","Patrick WilsonCaptain Glenn, Liv TylerJessica, Marisa CoughlanMisty"
Manmatha Leelai,tt19265480,2022,6,"Comedy, Romance, Thriller","Ashok SelvanSathya, Samyuktha HegdePoorni, Smruthi VenkatAnu"
Dastaan,tt2404721,2010,8.8,"Drama, History, Romance","Fawad KhanHassan1 ep • 20101 episode • 2010, Ahsan KhanSaleem1 ep • 20101 episode • 2010, Saba QamarSuraiya1 ep • 20101 episode • 2010"
Geet,tt1876868,2010–2011,6.7,Romance,"Gurmeet ChoudharyMaan Singh Khurana470 eps • 2010–2011470 episodes • 2010–2011, Drashti DhamiGeet Handa470 eps • 2010–2011470 episodes • 2010–2011, Ranjeev VermaJugnu mama270 eps • 2011270 episodes • 2011"
The Warrant,tt10880084,2020,4.8,"Action, Adventure, Crime","Neal McDonoughJohn Breaker, Steven R. McQueenCal Breaker, Casper Van DienThe Saint"
Pratikar - IMDb,tt31353744,2016,6.026003,Thriller,"Adi IraniInspector Vikram, Mamata SoniKavya, Trupti JambuchaSandhya Medam"
Magic Arch 3D,tt7892450,2020,4.2,"Animation, Family, Fantasy","Stephen Thomas OchsnerDelphi(voice)(as Stephen Ochsner), Daniil MedvedevZeb(voice)(as Daniel Medvedev), Liza KlimovaMia(voice)"
Ishq Forever,tt4979160,2016,2.4,Romance,"Krishna ChaturvediAryan Shekhawat, Ruhi SinghRiya, Jaaved JaaferiAmitabh(as Javed Jaffrey)"
Jhanak Jhanak Payal Baaje,tt0145856,1955,6.5,"Drama, Musical, Romance","Gopi KrishnaGirdhar, SandhyaNeeladevi, Keshavrao DateMangal Maharaj"
Only One Man Is Enough,tt24485052,2023,8,"Crime, Drama, Thriller","Manoj BajpayeeAdvocate P.C. Solanki, Adrija SinhaNu Singh, Surya Mohan KulshreshthaBaba"
Agni Pankh,tt0363413,2004,4.7,"Action, Drama, Romance","Jimmy ShergillSiddharth Singh, Sameer DharmadhikariSameer Kelkar, Rahul DevVishal"
Phool Aur Angaar,tt0107821,1993,5.8,"Action, Drama","Govardhan AsraniKhairatilal, BajrangiNatwar's Henchmen sent to kill Vijay, Arun BaliJustice Chowdhary"
Seema Raja,tt8011328,2018,4.3,"Action, Drama","SivakarthikeyanSeema Raja and Kadambavel Raja(as Siva Karthikeyan), Samantha Ruth PrabhuSuthanthira Selvi 'Selvi'(as Samantha Akkineni), SooriAdiasamy (Kanakku…"
Anpadh,tt0206554,1962,6.8,"Drama, Musical, Romance","Mala SinhaLajwanti, Balraj SahniChoudhary Shambhunath, DharmendraDeepak M. Nath"
Meera,tt8779792,2009–2010,7.7,"Biography, Drama, History","Aashika BhatiaMeera (Young)134 eps • 2009134 episodes • 2009, Aditi SajwanMeera (Elder)134 eps • 2009134 episodes • 2009, Arpit Joshi10 eps • 200910 episodes • 2009"
Naya Zamana,tt0067478,1971,6.6,"Drama, Romance","DharmendraAnoop, Hema MaliniSeema Choudhury, Ashok KumarSachin Choudhury"
Login,tt2188805,2012,5.7,"Drama, Thriller","Himanshu BhattMrityunjai Viswakarma, Raadhika SinghVandana, Akkash BasnetDebashish Mondal"
Besharam,tt2576450,2013,3.5,"Action, Comedy, Romance","Ranbir KapoorBabli, Pallavi ShardaTara, Rishi KapoorChulbul Chautala"
Dalaal,tt0106653,1993,4.9,"Action, Crime, Drama","Mithun ChakrabortyBhola Nath, Ayesha JhulkaRoopali, Ravi BehlInder"
Aa Gale Lag Jaa,tt0177473,1973,7.1,"Action, Drama, Romance","Shashi KapoorPrem, Sharmila TagorePreeti, Shatrughan SinhaDr. Amar"
Ek Haseena Thi Ek Deewana Tha,tt6349528,2017,2.3,Drama,"Shiv Darshan, Natasha Fernandez, Upen Patel"
Chase,tt1582458,2010–2011,6.9,"Action, Crime, Drama","Kelli GiddishAnnie Frost18 eps • 2010–201118 episodes • 2010–2011, Cole HauserJimmy Godfrey18 eps • 2010–201118 episodes • 2010–2011, Jesse MetcalfeLuke Watson18 eps • 2010–201118 episodes • 2010–2011"
Pyaasa,tt0050870,1957,8.3,"Drama, Musical, Romance","Guru DuttVijay, Waheeda RehmanGulabo, Mala SinhaMeena Ghosh"
Griha Pravesh,tt0156581,1979,7.7,"Drama, Romance","Sanjeev KumarAmar, Sharmila TagoreMansi, Sarika ThakurSapna(as Sarika)"
Geet Gaata Chal,tt0165795,1975,7.5,"Comedy, Drama, Family","Sachin PilgaonkarShyam(as Sachin), Sarika ThakurRadha(as Sarika), Urmila BhattGanga"
Aaye Din Bahar Ke,tt0229952,1966,6.4,"Musical, Romance","Asha ParekhKanchan, DharmendraRavi…, Balraj SahniShukla"
Shikar,tt0148841,1968,6.5,"Mystery, Thriller","Asha ParekhKiran, DharmendraAjay Singh, Sanjeev KumarPolice Inspector Rai"
Chhota Bheem and the Throne of Bali,tt3324810,2013,5.9,"Animation, Action, Adventure","Rupa BhimaniChutki(voice), Vivaan BhimaniArjun(voice), Parignya Pandya ShahBheem(voice)"
Joshila,tt0158690,1973,6.1,"Drama, Thriller","Dev AnandAmar, Hema MaliniShalini, Pran SikandThakur saab(as Pran)"
Meri Biwi Ki Shaadi,tt0378350,1979,6.6,"Comedy, Drama","Amol PalekarBhagwant Kumar 'Bhagu' Bartendu, Ranjeeta KaurPriya B. 'Pee' Bartendu, Ashok SarafAdvocate Venkat Vyas"
Star Trek VI: The Undiscovered Country,tt0102975,1991,7.2,"Action, Adventure, Sci-Fi","William ShatnerKirk, Leonard NimoySpock, DeForest KelleyMcCoy"
Jaan Se Pyaara,tt0193246,1992,5.2,"Action, Crime, Drama","GovindaInspector Jai…, Divya BhartiSharmila, Aruna IraniJai…"
Bade Dil Wala,tt0317117,1983,5.8,"Drama, Action, Crime","Rishi KapoorAmrit Kumar Saxena…, Tina AmbaniRashmi Sinha(as Tina Munim), Sarika ThakurJuhi Sinha(as Sarika)…"
Meerabai Not Out,tt1024852,2008,4,"Comedy, Drama, Romance","Anupam KherDr. Awasthi, Mahesh ManjrekarManoj Anant Achrekar, Mandira BediMeera A. Achrekar"
Zara Si Zindagi,tt0155408,1983,8.2,"Comedy, Drama, Family","Kamal HaasanRakesh Kumar Shastri, Anita RajKusum(as Anitaraj), Arjun ChakrabortyTilak(as Arjun Chakravarty)"
Hume Tumse Pyaar Kitna,tt6862542,2019,4.5,"Action, Drama, Romance","Karanvir BohraDhruv, Priya BanerjeeAnanya Tripathi, Mahesh BalrajInspector sherawat"
Haseena Maan Jayegi,tt0239452,1968,6.2,"Action, Drama, Romance","Shashi KapoorKamal…, Babita KapoorArchana 'Archie'(as Babita), Johnny WalkerGhasitaram Aashiq"
Thodisi Bewafaii,tt0081624,1980,5.8,Drama,"Rajesh KhannaArun Kumar Choudhary, Shabana AzmiNima Choudhary, SiddharthNandu(as Sushant Ray)…"
Paap Ki Duniya,tt0243472,1988,5.1,"Action, Drama, Romance","Sunny DeolSuraj…, Neelam KothariAarti(as Neelam), Pran SikandJailer Samsher(as Pran)"
Swarag Se Sunder,tt0155227,1986,5.2,Drama,"JeetendraVijay Choudhary, Jaya PradaLaxmi Choudhury(as Jayapradha), Mithun ChakrabortyRavi Choudhary"
Save Me from My Wife,tt0272735,2001,3.5,"Comedy, Musical, Family","RekhaKamini Mathur, Naseeruddin ShahAnand Mathur, Arshad WarsiRocky"
Swati,tt0092033,1986,5.9,Drama,"Shashi KapoorDr. Rajendra Prasad, Sharmila TagoreSharda, Meenakshi SheshadriSwati"
Say Salaam India: 'Let's Bring the Cup Home',tt1020899,2007,5.4,"Drama, Sport","Sanjay SuriHari Sadu, Milind SomanHarry Oberoi, Mandar JadhavVirpal"
Chargesheet,tt1368453,2011,6.4,"Drama, Mystery, Thriller","Dev AnandGambhir Singh (Ex-High Ranking Police Officer), Sanket DhawanInspector Ram, Divya DuttaThe Actress Minnie"
Jaal,tt31353206,2024– ,6.026003,Drama,"Priya RoyDisha3 eps • 20243 episodes • 2024, Dipali BhabarSanaya3 eps • 20243 episodes • 2024, Jonita D'Cruz2 eps • 20242 episodes • 2024"
Sindoor Ki Keemat,tt17065486,2021–2023,7.4,Drama,"Vaibhavi Hankare546 eps • 2021–2023546 episodes • 2021–2023, Lakshya HandaHarsh341 eps • 2023341 episodes • 2023, Shehzad Shaikh311 eps • 2021–2023311 episodes • 2021–2023"
Chhodon Naa Yaar,tt1108831,2007,3.8,"Horror, Thriller","Jimmy ShergillRavi, Kim SharmaRashmi, Farid AmiriSunny"
Love in Simla,tt0318405,1960,6.9,"Comedy, Drama, Family","Joy MukherjeeDev Kumar Mehra(as Joy Mukerji), Sadhana ShivdasaniSonia(as Sadhana), AzraSheela"
Aaina,tt0106203,1993,6.1,"Drama, Romance","Jackie ShroffRavi Saxena, Juhi ChawlaReema Mathur, Amrita SinghRoma Mathur"
Soch Lo,tt1630613,2010,6.5,"Action, Crime, Drama","Barkha MadanPali S. Chouhan, Iris MaityRiva, Nishan NanaiahBasu"
Sharada,tt0050956,1957,6,"Drama, Romance, Musical","Raj KapoorChiranjeev…, Meena KumariSharada Ram Sharan, ShyamaChanchal"
Farz,tt0061650,1967,6.2,"Action, Crime, Thriller","JeetendraGopal (Agent 116), Babita KapoorSunita(as Babita), Aruna IraniBasanti"
Fakira,tt0298327,1976,6.2,"Action, Drama, Thriller","Shashi KapoorVijay…, Shabana AzmiNeeta…, Govardhan AsraniPopat"
Sanam Bewafa,tt0102835,1991,5.2,"Drama, Romance","Salman KhanSalman Khan, ChandniRuksar Khan, KanchanKanchan"
Dharm Adhikari,tt0186799,1986,5.1,"Action, Comedy, Drama","Dilip KumarDharamraj, JeetendraPrakash, SrideviPriya(as Sri Devi)"
Aag Hi Aag,tt0177487,1987,4.9,Action,"DharmendraSher Singh, Shatrughan SinhaA.C.P Suraj Singh, Moushumi ChatterjeeMrs. Ganga Singh"
Paranthe Wali Gali,tt2907156,2014,5,"Drama, Romance","Mohinder GujralRimjhim Kaur, Yuvraj HaralVivian, Vijayant KohliSaluja"
Ishq Click,tt4579982,2016,4.2,"Drama, Romance","Adhyayan SumanAditya Vardhan, Sara LorenSophie Dias Vardhan, Aaryansh Arora"
Aaj Ki Taaza Khabar,tt0177502,1973,7.5,Comedy,"Radha SalujaGeeta Mehta, Kiran KumarSunil Mehta, I.S. JoharRamji"
Satyamev Jayate,tt2360717,2012–2014,8.6,"Documentary, Talk-Show","Aamir KhanSelf - Host…25 eps • 2012–201425 episodes • 2012–2014, Vikky KumarSpical Apprence, SrideviSelf1 ep • 20121 episode • 2012"
Mazdoor,tt0158768,1983,6.2,"Drama, Romance","Dilip KumarDinanath Saxena, Nanda KarnatakiRadha Saxena(as Nanda), Raj BabbarAshok Mathur"
Pyar Ka Mandir,tt0155074,1988,6,"Drama, Family","Mithun ChakrabortyVijay Kumar, MadhaviRadha Bhooljanewala, Bharat BhushanSatish's dad"
Do Jasoos,tt0361515,1975,5.9,"Comedy, Mystery","Raj KapoorDharamchand Jasoos, Rajendra Kumar TuliKaramchand Jasoos(as Rajendra Kumar), Shailendra SinghAshok Sinha"
Around the World in 80 Days,tt9174578,2021– ,7.2,"Adventure, Comedy, History","David TennantPhileas Fogg8 eps • 20218 episodes • 2021, Ibrahim KomaPassepartout8 eps • 20218 episodes • 2021, Leonie BeneschAbigail 'Fix' Fortescue8 eps • 20218 episodes • 2021"
Jeena Isi Ka Naam Hai,tt5756052,2017,3.2,Drama,"Arbaaz KhanAditya Kapoor, Himansh KohliAlex, Ashutosh RanaKunwar Vikram Pratap Singh"
Zahreelay,tt0172622,1990,4.5,"Action, Drama","JeetendraCaptain Jaswant Kumar, BhanupriyaSeema, Sanjay DuttRakesh 'Raaka' Rai"
Pehla Pehla Pyar,tt0317985,1994,4.6,"Comedy, Drama, Romance","Rishi KapoorRaj Singh, TabuSapna(as Tabbu), Anupam KherAnand"
Gollu Aur Pappu,tt4219300,2014,3.8,Comedy,"Dimple KapadiaBubbly amma, Deepak TijoriGustaad Khan, Kunaal Roy KapurPappu(as Kunal Roy Kapoor)"
Khuda Kasam,tt1920986,2010,3.2,"Action, Crime, Drama","Sunny DeolHussain, TabuNeetu Singh(as Tabbu), Beena BanerjeeShanti"
Massey Sahib,tt0234211,1986,7.6,Drama,"Raghubir YadavFrancis Massey(as Raghuvir Yadav), Barry JohnCharles Adam, Arundhati RoySaila (tribal girl)"
Bairaag,tt0371558,1976,6.3,"Drama, Thriller","Dilip KumarKailash…, Saira BanuTara, Leena ChandavarkarSoniya(as Leena Chandravarkar)"
Bandhe Haath,tt0069751,1973,5.5,"Action, Drama","Mumtaz AskariMala(as Mumtaz), Amitabh BachchanDual Role (Shyamu & Deepak), Ajit KhanInsp. Kumar(as Ajit)…"
Ek Nazar,tt0068532,1972,5.7,"Drama, Romance","Amitabh BachchanManmohan Akash Tyagi, Jaya BachchanShabnam(as Jaya Bhaduri), NadiraAminabai"
Ehsaas: The Feeling,tt0302524,2001,5.2,"Drama, Romance","Suniel ShettyRavi Naik(as Sunil Shetty), Shabana RazaAntra Pandit(as Neha), Kirron KherRavi 's mother(as Kiron Kher)"
Aag Ka Gola,tt0177489,1989,4.7,"Action, Drama","Sunny DeolVikram Singh…, Dimple KapadiaAarti, Archana Puran SinghNisha"
Taaqat,tt0173301,1995,3.9,"Crime, Romance","DharmendraShakti Singh, Shatrughan SinhaAnand 'Lalbagh Ka Bhau', KajolKavita"
Insaaf: The Justice,tt0405046,2004,4,"Action, Drama","Dino MoreaIPS Officer Abhimanyu Singh, Namrata ShirodkarMrs. Kunti V. Prasad, Sanjay SuriIAS Officer Vishwanath Prasad"
Pardesi,tt2011180,1993,5.2,Action,"Mithun ChakrabortyShiva…, SumalathaShanti, Varsha UsgaonkarShanker's girl friend"
Sucker Punch,tt0978764,2011,6,"Action, Adventure, Fantasy","Emily BrowningBabydoll, Vanessa HudgensBlondie, Abbie CornishSweet Pea"
Shatranj-e baad,tt0318069,1976,7.3,"Drama, Mystery, Thriller","Fakhri KhorvashLady Junior, Mohamad Ali KeshavarzHadji Amoo, Akbar ZanjanpourRamazan"
